unit_id,cycle,sensor_index_lst,sensor_index_array,sensor_colspred_rul_partial,true,sensor_cols,pred_rul_partial
3,61,[5 8],[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],,134.00000059057973,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",139.25871750490157
3,62,[8 9],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],,132.99999919249439,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",141.87162471486866
3,63,[ 5 10],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.],,131.9999998472225,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",140.72181514777117
3,64,[ 9 12],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],,131.00000050195067,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",149.17122825854213
3,65,[ 8 12],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0.],,129.99999910386532,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",148.44247126343421
3,66,[1 6],[0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],,128.99999975859345,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",151.1087926800376
3,67,[10 13],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],,128.00000041332157,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",154.31080808999144
3,68,[ 4 13],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],,126.99999901523624,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",152.03374116463988
3,69,[4 9],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.],,125.99999966996438,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",153.68795574209204
3,70,[ 4 13],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],,125.00000032469251,"['P30', 'phi', 'W31', 'Nc', 'Ps30', 'T24', 'T30', 'NRc', 'T50', 'htBleed', 'NRf', 'BPR', 'Nf', 'W32']",154.2421661129928
