unit_id,cycle,sensor_index_lst,sensor_index_array,sensor_colspred_rul_partial,true,sensor_cols,pred_rul_partial
1,61,[0 4 6],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],,215.9999985025322,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",181.0791201842602
1,62,[ 6  9 10],[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0.],,215.00000259287606,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",183.0578546742885
1,63,[ 7  9 12],[0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0.],,214.00000079149896,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",184.95938994435897
1,64,[ 0  9 11],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],,212.99999899012184,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",186.18821440502956
1,65,[ 4  8 14],[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.],,211.99999718874471,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",188.8753105080878
1,66,[ 0  6 14],[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.],,211.0000012790886,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",195.31056042006304
1,67,[ 6 10 14],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1.],,209.99999947771147,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",190.6558180458547
1,68,[10 13 14],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1.],,208.99999767633437,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",197.23126145847075
1,69,[ 1  7 13],[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0.],,208.00000176667822,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",193.30078834392944
1,70,[ 5 11 13],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0.],,206.99999996530113,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",190.71013971325993
1,71,[ 6  7 10],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0.],,205.99999816392398,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",192.66907212908552
1,72,[ 1  3 14],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],,205.00000225426786,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",193.73654002736697
1,73,[ 1  7 14],[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],,204.00000045289073,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",192.9582083360176
1,74,[ 3  5 14],[0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],,202.99999865151364,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",194.7587418333843
1,75,[ 7  9 10],[0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0.],,202.0000027418575,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",195.7780508044021
1,76,[ 3  9 14],[0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.],,201.0000009404804,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",193.48175844545008
1,77,[ 3 11 14],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],,199.99999913910327,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",190.39137404153598
1,78,[ 2  6 11],[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.],,198.99999733772614,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",190.98127671260818
1,79,[ 5 11 12],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0.],,198.00000142807002,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",188.59302048093068
1,80,[4 6 9],[0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],,196.9999996266929,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",184.89791572768797
1,81,[ 4 13 14],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],,195.99999782531577,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",185.89734603213034
1,82,[ 6  7 14],[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1.],,195.00000191565965,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",183.07828716263575
1,83,[1 3 4],[0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],,194.00000011428253,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",187.15092750434508
1,84,[ 4 12 14],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],,192.9999983129054,"['T50', 'P30', 'W31', 'BPR', 'NRf', 'T30', 'Nc', 'P15', 'htBleed', 'NRc', 'Nf', 'Ps30', 'phi', 'W32', 'T24']",188.37259941574996
