unit_id,cycle,sensor_index_lst,sensor_index_array,sensor_colspred_rul_partial,true,sensor_cols,pred_rul_partial
3,61,[0 5],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],,134.00000059057973,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",134.46921216670793
3,62,[10 12],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],,132.99999919249439,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",134.4326433474528
3,63,[ 5 10],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0.],,131.9999998472225,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",132.82778661720903
3,64,[2 3],[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],,131.00000050195067,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",140.6021320165141
3,65,[ 3 13],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],,129.99999910386532,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",139.39029053180957
3,66,[3 6],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],,128.99999975859345,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",143.56572956377957
3,67,[ 4 13],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],,128.00000041332157,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",146.19106040090128
3,68,[5 8],[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],,126.99999901523624,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",144.17694245927206
3,69,[12 13],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],,125.99999966996438,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",145.08365785458363
3,70,[ 5 12],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0.],,125.00000032469251,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",147.2834240356963
3,71,[ 6 13],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.],,123.9999999530139,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",144.33564546907417
3,72,[ 3 11],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],,122.9999995813353,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",141.34089853012927
3,73,[0 6],[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],,122.00000023606343,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",142.8511451929075
3,74,[ 4 13],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],,120.99999986438483,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",140.6794902395303
3,75,[2 5],[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],,119.99999949270622,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",136.8816375070166
3,76,[7 8],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],,119.00000014743436,"['Nc', 'T30', 'htBleed', 'Nf', 'P30', 'BPR', 'W32', 'NRc', 'Ps30', 'NRf', 'phi', 'T24', 'T50', 'W31']",136.12718339282054
